"","SURVEYR","QID","QUESTION_EN","QUESTION_FR","THEME_EN","THEME_FR","ORGANIZATION_EN","ORGANIZATION_FR","ANSWER1","ANSWER2","ANSWER3","ANSWER4","ANSWER5","ANSWER6","ANSWER7","POSITIVE","NEUTRAL","NEGATIVE","COUNT"
"880","2019","Q59c","From whom did you experience harassment on the job? Individuals working for me","De la part de qui avez-vous été victime de harcèlement au travail? Employé(e)s relevant de moi","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2019","Q59d","From whom did you experience harassment on the job? Individuals for whom I have a custodial responsibility (e.g., inmates, offenders, patients, detainees)","De la part de qui avez-vous été victime de harcèlement au travail? Personnes envers lesquelles j'ai une responsabilité de garde (p. ex., détenu(e)s, contrevenant(e)s, patient(e)s, personnes sous garde)","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2019","Q59e","From whom did you experience harassment on the job? Individuals from other departments or agencies","De la part de qui avez-vous été victime de harcèlement au travail? Personnes d'autres ministères ou organismes","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2019","Q59f","From whom did you experience harassment on the job? Members of the public (individuals or organizations)","De la part de qui avez-vous été victime de harcèlement au travail? Membres du public (personnes ou organisations)","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2019","Q59g","From whom did you experience harassment on the job? Other","De la part de qui avez-vous été victime de harcèlement au travail? Autre","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2019","Q60a","Please indicate the nature of the harassment you experienced. Aggressive behaviour","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Comportement agressif","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2019","Q60b","Please indicate the nature of the harassment you experienced. Excessive control","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Contrôle excessif","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2019","Q60c","Please indicate the nature of the harassment you experienced. Being excluded or being ignored","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Être exclu(e) ou ignoré(e)","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2019","Q60d","Please indicate the nature of the harassment you experienced. Humiliation","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Humiliation","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2019","Q60e","Please indicate the nature of the harassment you experienced. Interference with work or withholding resources","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Interférence dans le travail ou retenue de ressources","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2019","Q60f","Please indicate the nature of the harassment you experienced. Offensive remark","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Commentaire désobligeant","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2019","Q60g","Please indicate the nature of the harassment you experienced. Personal attack","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Attaque personnelle","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2019","Q60h","Please indicate the nature of the harassment you experienced. Physical violence","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Violence physique","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2019","Q60i","Please indicate the nature of the harassment you experienced. Sexual comment or gesture","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Commentaire ou geste à caractère sexuel","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2019","Q60j","Please indicate the nature of the harassment you experienced. Threat","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Menace","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2019","Q60k","Please indicate the nature of the harassment you experienced. Unfair treatment","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Traitement injuste","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2019","Q60l","Please indicate the nature of the harassment you experienced. Yelling or shouting","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Hurlement ou cris","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2019","Q60m","Please indicate the nature of the harassment you experienced. Other","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Autre","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2019","Q61a","What action(s) did you take to address the harassment you experienced? I discussed the matter with my supervisor or a senior manager.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai discuté du problème avec mon (ma) superviseur(e) ou un cadre supérieur.","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2019","Q61b","What action(s) did you take to address the harassment you experienced? I discussed the matter with the person(s) from whom I experienced the harassment.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai discuté du problème avec la ou les personne(s) par laquelle (lesquelles) j'ai été harcelé(e).","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2019","Q61c","What action(s) did you take to address the harassment you experienced? I contacted a human resources advisor in my department or agency.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai communiqué avec un(e) conseiller(ère) en ressources humaines de mon ministère ou organisme.","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2019","Q61d","What action(s) did you take to address the harassment you experienced? I contacted my union representative.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai communiqué avec mon (ma) représentant(e) syndical(e).","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019","Q61e","What action(s) did you take to address the harassment you experienced? I used an informal conflict resolution process.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai eu recours à un processus informel de résolution des conflits.","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2019","Q61f","What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2019","Q61g","What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2019","Q61h","What action(s) did you take to address the harassment you experienced? Other","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? Autre","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2019","Q61i","What action(s) did you take to address the harassment you experienced? I took no action.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? Je n'ai pris aucune mesure.","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2019","Q62a","Why did you not file a grievance or formal complaint about the harassment you experienced? The issue was resolved.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? La situation a été réglée.","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2019","Q62b","Why did you not file a grievance or formal complaint about the harassment you experienced? I did not think the incident was serious enough.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? Je ne pensais pas que l'incident était assez grave.","Workplace: Harassment","Milieu de travail: Harcèlement","MDCCD","DCMMMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
